id,created_time,creator_id,modified_time,modifier_id,is_deleted,name,group,path,is_exist,order_num,file_type,ext,status,searchable,filterable,quickSearch,active
448,2024-06-17 16:35:37.669656,1,2024-06-20 02:37:49.917160,1,0,爱车MV[听],t4/files/drpy_js,t4/files/drpy_js/爱车MV[听].js,True,442,.js,,1,1,0,0,True
449,2024-06-17 16:35:37.696774,1,2024-06-20 02:37:49.942218,1,0,驴番[漫],t4/files/drpy_js,t4/files/drpy_js/驴番[漫].js,True,443,.js,,1,1,0,0,True
451,2024-06-17 16:35:37.760122,1,2024-06-20 02:37:50.001950,1,0,多多追剧[优],t4/files/drpy_js,t4/files/drpy_js/多多追剧[优].js,True,445,.js,,1,1,0,0,True
453,2024-06-17 16:35:37.820317,1,2024-06-20 02:37:50.076734,1,0,广播迷FM[听],t4/files/drpy_js,t4/files/drpy_js/广播迷FM[听].js,True,447,.js,,1,1,1,0,True
160,2024-05-06 13:28:59.710465,1,2024-06-20 02:37:50.152018,1,0,榜一短剧,t4/files/drpy_js,t4/files/drpy_js/榜一短剧.js,True,154,.js,,1,1,0,0,True
162,2024-05-06 13:28:59.724194,1,2024-06-20 02:37:50.234366,1,0,voflix,t4/files/drpy_js,t4/files/drpy_js/voflix.js,True,156,.js,,1,1,1,0,True
128,2024-03-29 09:09:21.048809,1,2024-06-20 02:37:50.285996,1,0,耐看,t4/files/drpy_js,t4/files/drpy_js/耐看.js,True,122,.js,,1,1,0,0,True
457,2024-06-17 16:35:38.014082,1,2024-06-20 02:37:50.317062,1,0,MuteFun[漫],t4/files/drpy_js,t4/files/drpy_js/MuteFun[漫].js,True,451,.js,,1,1,0,0,True
424,2024-06-17 07:27:22.591333,1,2024-06-20 02:37:50.374341,1,0,最新4K,t4/files/drpy_js,t4/files/drpy_js/最新4K.js,True,418,.js,,1,1,0,0,True
459,2024-06-17 16:35:38.088130,1,2024-06-20 02:37:50.408877,1,0,NT动漫[漫],t4/files/drpy_js,t4/files/drpy_js/NT动漫[漫].js,True,453,.js,,1,1,1,0,True
175,2024-05-06 13:29:00.005490,1,2024-06-20 02:37:50.766767,1,0,小学教育,t4/files/json,t4/files/json/小学教育.json,True,169,.json,,1,0,0,0,True
178,2024-05-06 13:29:00.042172,1,2024-06-20 02:37:50.796219,1,0,thundershare,t4/files/json,t4/files/json/thundershare.txt,True,172,.txt,,1,0,0,0,True
437,2024-06-17 16:35:37.271622,1,2024-06-20 02:37:49.448002,1,0,动漫巴士[漫],t4/files/drpy_js,t4/files/drpy_js/动漫巴士[漫].js,True,431,.js,,1,1,1,1,True
185,2024-05-06 13:29:00.109933,1,2024-06-20 02:37:50.868350,1,0,pushshare,t4/files/json,t4/files/json/pushshare.txt,True,179,.txt,,1,0,0,0,True
156,2024-05-06 13:28:59.643767,1,2024-06-20 02:37:49.783370,1,0,6V新版[磁],t4/files/drpy_js,t4/files/drpy_js/6V新版[磁].js,True,150,.js,,1,1,1,0,True
369,2024-06-09 11:52:40.550088,1,2024-06-20 02:37:50.131932,1,0,海洋听书[听],t4/files/drpy_js,t4/files/drpy_js/海洋听书[听].js,True,363,.js,,1,1,0,0,True
193,2024-05-06 13:29:00.329209,1,2024-06-20 02:37:51.103385,1,0,jsencrypt,t4/files/drpy3_libs,t4/files/drpy3_libs/jsencrypt.js,True,187,.js,,1,0,0,0,True
215,2024-05-10 10:26:50.005235,1,2024-06-20 02:37:51.517673,1,0,酷云77,t4/files/drpy3_js,t4/files/drpy3_js/酷云77.js,True,209,.js,,1,0,0,0,True
364,2024-06-09 11:52:39.674630,1,2024-06-20 02:37:48.897781,1,0,六月听书[听],t4/files/drpy_js,t4/files/drpy_js/六月听书[听].js,True,358,.js,,1,1,0,0,True
198,2024-05-07 03:06:28.970657,1,2024-06-20 02:37:49.128452,1,0,TVB云播,t4/files/drpy_js,t4/files/drpy_js/TVB云播.js,True,192,.js,,1,1,1,0,True
385,2024-06-10 02:30:06.616497,1,2024-06-20 02:37:50.431706,1,0,橘子柚[盘],t4/files/drpy_js,t4/files/drpy_js/橘子柚[盘].js,True,379,.js,,1,1,0,0,True
196,2024-05-06 13:55:50.020422,1,2024-06-20 02:37:49.790965,1,0,新片场,t4/files/drpy_js,t4/files/drpy_js/新片场.js,True,190,.js,,1,1,1,0,True
171,2024-05-06 13:28:59.913485,1,2024-06-20 02:37:50.642087,1,0,jsrsa.min,t4/files/drpy_libs,t4/files/drpy_libs/jsrsa.min.js,True,165,.js,,1,0,0,0,True
173,2024-05-06 13:28:59.982973,1,2024-06-20 02:37:50.744089,1,0,alishare.ebook,t4/files/json,t4/files/json/alishare.ebook.txt,True,167,.txt,,1,0,0,0,True
177,2024-05-06 13:29:00.035163,1,2024-06-20 02:37:50.788793,1,0,sambashare,t4/files/json,t4/files/json/sambashare.txt,True,171,.txt,,1,0,0,0,True
197,2024-05-06 13:55:50.053701,1,2024-06-20 02:37:49.871276,1,0,cokemv,t4/files/drpy_js,t4/files/drpy_js/cokemv.js,True,191,.js,,1,1,1,0,True
183,2024-05-06 13:29:00.079010,1,2024-06-20 02:37:50.840898,1,0,wogg,t4/files/json,t4/files/json/wogg.json,True,177,.json,,1,0,0,0,True
208,2024-05-10 10:26:49.659263,1,2024-06-20 02:37:51.185112,1,0,996影视,t4/files/drpy3_js,t4/files/drpy3_js/996影视.js,True,202,.js,,1,0,0,0,True
210,2024-05-10 10:26:49.819937,1,2024-06-20 02:37:51.325339,1,0,农民影视新,t4/files/drpy3_js,t4/files/drpy3_js/农民影视新.js,True,204,.js,,1,0,0,0,True
201,2024-05-08 14:08:15.605961,1,2024-06-20 02:37:50.035698,1,0,黑料网,t4/files/drpy_js,t4/files/drpy_js/黑料网.js,True,195,.js,,1,1,0,0,True
356,2024-06-06 09:12:14.548884,1,2024-06-20 02:37:50.063008,1,0,7猫小说[书],t4/files/drpy_js,t4/files/drpy_js/7猫小说[书].js,True,350,.js,,1,1,1,0,True
203,2024-05-10 10:26:49.005740,1,2024-06-20 02:37:50.102243,1,0,磁力熊[磁],t4/files/drpy_js,t4/files/drpy_js/磁力熊[磁].js,True,197,.js,,1,1,1,0,True
176,2024-05-06 13:29:00.020434,1,2024-06-20 02:37:50.773895,1,0,geoip.dat,t4/files/json,t4/files/json/geoip.dat.gz,True,170,.gz,,1,0,0,0,True
181,2024-05-06 13:29:00.065029,1,2024-06-20 02:37:50.823890,1,0,quarkshare,t4/files/json,t4/files/json/quarkshare.txt,True,175,.txt,,1,0,0,0,True
184,2024-05-06 13:29:00.093585,1,2024-06-20 02:37:50.853591,1,0,xray,t4/files/json,t4/files/json/xray.gz,True,178,.gz,,1,0,0,0,True
346,2024-06-02 03:26:45.667193,7,2024-06-20 02:37:49.097393,1,0,阅动漫,t4/files/drpy_js,t4/files/drpy_js/阅动漫.json,True,340,.json,,1,0,0,0,True
336,2024-05-28 13:59:41.473983,1,2024-06-20 02:37:50.302216,1,0,狗狗盘[搜],t4/files/drpy_js,t4/files/drpy_js/狗狗盘[搜].js,True,330,.js,,1,1,0,0,True
187,2024-05-06 13:29:00.124080,1,2024-06-20 02:37:50.882006,1,0,白嫖筛选,t4/files/json,t4/files/json/白嫖筛选.json,True,181,.json,,1,0,0,0,True
189,2024-05-06 13:29:00.139073,1,2024-06-20 02:37:50.896500,1,0,alishare,t4/files/json,t4/files/json/alishare.txt,True,183,.txt,,1,0,0,0,True
190,2024-05-06 13:29:00.152364,1,2024-06-20 02:37:50.910585,1,0,pg,t4/files/txt,t4/files/txt/pg.conf,True,184,.conf,,1,0,0,0,True
211,2024-05-10 10:26:49.846090,1,2024-06-20 02:37:51.350361,1,0,农民影视2,t4/files/drpy3_js,t4/files/drpy3_js/农民影视2.js,True,205,.js,,1,0,0,0,True
213,2024-05-10 10:26:49.893219,1,2024-06-20 02:37:51.409677,1,0,农民影视,t4/files/drpy3_js,t4/files/drpy3_js/农民影视.js,True,207,.js,,1,0,0,0,True
202,2024-05-09 11:39:58.476424,1,2024-06-20 02:37:49.878290,1,0,七年影视,t4/files/drpy_js,t4/files/drpy_js/七年影视.js,True,196,.js,,1,1,1,0,True
161,2024-05-06 13:28:59.717584,1,2024-06-20 02:37:50.190601,1,0,大米星球[V2],t4/files/drpy_js,t4/files/drpy_js/大米星球[V2].js,True,155,.js,,1,1,1,0,True
168,2024-05-06 13:28:59.871728,1,2024-06-20 02:37:50.594406,1,0,pako.min,t4/files/drpy_libs,t4/files/drpy_libs/pako.min.js,True,162,.js,,1,0,0,0,True
206,2024-05-10 10:26:49.243402,1,2024-06-20 02:37:50.657273,1,0,node-rsa,t4/files/drpy_libs,t4/files/drpy_libs/node-rsa.js,True,200,.js,,1,0,0,0,True
179,2024-05-06 13:29:00.049625,1,2024-06-20 02:37:50.802587,1,0,pikpakclass,t4/files/json,t4/files/json/pikpakclass.json,True,173,.json,,1,0,0,0,True
123,2024-03-10 11:22:54.586467,1,2024-06-20 02:37:51.501291,1,0,朱古力,t4/files/drpy3_js,t4/files/drpy3_js/朱古力.js,True,117,.js,,1,0,0,0,True
207,2024-05-10 10:26:49.612448,1,2024-06-20 02:37:51.112003,1,0,node-rsa,t4/files/drpy3_libs,t4/files/drpy3_libs/node-rsa.js,True,201,.js,,1,0,0,0,True
200,2024-05-08 14:08:15.453814,1,2024-06-20 02:37:49.535710,1,0,侠客影视,t4/files/drpy_js,t4/files/drpy_js/侠客影视.js,True,194,.js,,1,1,1,0,True
212,2024-05-10 10:26:49.886989,1,2024-06-20 02:37:51.398443,1,0,heiliao,t4/files/drpy3_js,t4/files/drpy3_js/heiliao.js,True,206,.js,,1,0,0,0,True
195,2024-05-06 13:29:00.582180,1,2024-06-20 02:37:51.454243,1,0,去广告测试源1,t4/files/drpy3_js,t4/files/drpy3_js/去广告测试源1.js,True,189,.js,,1,0,0,0,True
367,2024-06-09 11:52:40.197544,1,2024-06-20 02:37:49.618180,1,0,播客[听],t4/files/drpy_js,t4/files/drpy_js/播客[听].js,True,361,.js,,1,0,0,0,True
209,2024-05-10 10:26:49.697753,1,2024-06-20 02:37:51.215491,1,0,小蚂蚁资源,t4/files/drpy3_js,t4/files/drpy3_js/小蚂蚁资源.js,True,203,.js,,1,0,0,0,True
194,2024-05-06 13:29:00.551685,1,2024-06-20 02:37:51.390660,1,0,去广告测试源,t4/files/drpy3_js,t4/files/drpy3_js/去广告测试源.js,True,188,.js,,1,0,0,0,True
214,2024-05-10 10:26:49.905089,1,2024-06-20 02:37:51.431145,1,0,小蚂蚁资源2,t4/files/drpy3_js,t4/files/drpy3_js/小蚂蚁资源2.js,True,208,.js,,1,0,0,0,True
366,2024-06-09 11:52:39.898976,1,2024-06-20 02:37:49.235874,1,0,i275听书[听],t4/files/drpy_js,t4/files/drpy_js/i275听书[听].js,True,360,.js,,1,1,1,0,True
26,2024-02-01 14:31:22.135010,1,2024-06-20 02:37:50.492475,1,0,alist.min,t4/files/drpy_libs,t4/files/drpy_libs/alist.min.js,True,26,.js,,1,0,0,0,True
240,2024-05-15 01:58:31.449202,1,2024-06-20 02:37:49.251711,1,0,腾云驾雾[官],t4/files/drpy_js,t4/files/drpy_js/腾云驾雾[官].js,True,234,.js,,1,1,1,0,True
245,2024-05-15 01:58:31.499947,1,2024-06-20 02:37:49.311352,1,0,网飞猫[优],t4/files/drpy_js,t4/files/drpy_js/网飞猫[优].js,True,239,.js,,1,1,1,0,True
229,2024-05-14 08:53:58.667963,1,2024-06-20 02:37:49.270205,1,0,宝片视频,t4/files/drpy_js,t4/files/drpy_js/宝片视频.js,True,223,.js,,1,1,0,0,True
242,2024-05-15 01:58:31.476547,1,2024-06-20 02:37:49.292735,1,0,奇珍异兽[官],t4/files/drpy_js,t4/files/drpy_js/奇珍异兽[官].js,True,236,.js,,1,1,1,0,True
243,2024-05-15 01:58:31.482593,1,2024-06-20 02:37:49.298757,1,0,百忙无果[官],t4/files/drpy_js,t4/files/drpy_js/百忙无果[官].js,True,237,.js,,1,1,1,0,True
244,2024-05-15 01:58:31.489285,1,2024-06-20 02:37:49.304249,1,0,阿里土豆[盘],t4/files/drpy_js,t4/files/drpy_js/阿里土豆[盘].js,True,238,.js,,1,1,0,0,True
246,2024-05-15 01:58:31.507728,1,2024-06-20 02:37:49.351465,1,0,我的哔哩[官],t4/files/drpy_js,t4/files/drpy_js/我的哔哩[官].js,True,240,.js,,1,1,1,0,True
248,2024-05-15 01:58:31.521310,1,2024-06-20 02:37:49.412582,1,0,南瓜影视[优],t4/files/drpy_js,t4/files/drpy_js/南瓜影视[优].js,True,242,.js,,1,1,1,0,True
249,2024-05-15 01:58:31.534817,1,2024-06-20 02:37:49.455335,1,0,量子资源[资],t4/files/drpy_js,t4/files/drpy_js/量子资源[资].js,True,243,.js,,1,1,0,1,True
286,2024-05-16 08:22:11.958736,1,2024-06-20 02:37:49.488500,1,0,人人影视,t4/files/drpy_js,t4/files/drpy_js/人人影视.js,True,280,.js,,1,1,0,0,True
292,2024-05-16 17:25:50.916046,1,2024-06-20 02:37:49.507600,1,0,美益达,t4/files/drpy_js,t4/files/drpy_js/美益达.js,True,286,.js,,1,1,1,0,True
295,2024-05-18 06:05:14.450418,1,2024-06-20 02:37:49.625233,1,0,夕云影视,t4/files/drpy_js,t4/files/drpy_js/夕云影视.js,True,289,.js,,1,1,1,0,True
296,2024-05-18 06:05:14.618028,1,2024-06-20 02:37:50.047977,1,0,420电影院,t4/files/drpy_js,t4/files/drpy_js/420电影院.js,True,290,.js,,1,1,1,0,True
253,2024-05-15 01:58:31.572212,1,2024-06-20 02:37:49.649220,1,0,农民影视[优],t4/files/drpy_js,t4/files/drpy_js/农民影视[优].js,True,247,.js,,1,1,1,0,True
254,2024-05-15 01:58:31.578394,1,2024-06-20 02:37:49.663164,1,0,爱看机器人[虫],t4/files/drpy_js,t4/files/drpy_js/爱看机器人[虫].js,True,248,.js,,1,1,1,0,True
220,2024-05-11 14:54:31.110198,1,2024-06-20 02:37:50.165411,1,0,海外剧汇,t4/files/drpy_js,t4/files/drpy_js/海外剧汇.js,True,214,.js,,1,1,1,0,True
255,2024-05-15 01:58:31.584287,1,2024-06-20 02:37:49.671187,1,0,量子影视[资],t4/files/drpy_js,t4/files/drpy_js/量子影视[资].js,True,249,.js,,1,1,1,0,True
232,2024-05-14 17:57:11.826070,1,2024-06-20 02:37:49.500566,1,0,看57,t4/files/drpy_js,t4/files/drpy_js/看57.js,True,226,.js,,1,1,0,0,True
335,2024-05-28 13:59:41.437055,1,2024-06-20 02:37:50.217721,1,0,小站盘[搜],t4/files/drpy_js,t4/files/drpy_js/小站盘[搜].js,True,329,.js,,1,1,0,0,True
231,2024-05-14 08:53:58.961908,1,2024-06-20 02:37:50.351574,1,0,新茶杯狐,t4/files/drpy_js,t4/files/drpy_js/新茶杯狐.js,True,225,.js,,1,1,1,0,True
289,2024-05-16 08:22:12.301865,1,2024-06-20 02:37:50.416839,1,0,HDmoli,t4/files/drpy_js,t4/files/drpy_js/HDmoli.js,True,283,.js,,1,1,0,0,True
221,2024-05-11 14:54:31.185329,1,2024-06-20 02:37:50.453738,1,0,美剧星球,t4/files/drpy_js,t4/files/drpy_js/美剧星球.js,True,215,.js,,1,1,1,0,True
219,2024-05-11 14:54:30.828510,1,2024-06-20 02:37:48.914522,1,0,千神影视,t4/files/drpy_js,t4/files/drpy_js/千神影视.js,True,213,.js,,1,1,1,0,True
234,2024-05-15 01:58:31.384629,1,2024-06-20 02:37:48.929218,1,0,极客资源[资],t4/files/drpy_js,t4/files/drpy_js/极客资源[资].js,True,228,.js,,1,1,0,1,True
235,2024-05-15 01:58:31.392104,1,2024-06-20 02:37:48.941875,1,0,ok资源[资],t4/files/drpy_js,t4/files/drpy_js/ok资源[资].js,True,229,.js,,1,1,0,1,True
222,2024-05-11 18:12:59.678594,1,2024-06-20 02:37:48.969508,1,0,橙汁影视,t4/files/drpy_js,t4/files/drpy_js/橙汁影视.js,True,216,.js,,1,0,1,0,True
280,2024-05-16 08:22:11.751243,1,2024-06-20 02:37:48.976051,1,0,酷客影视,t4/files/drpy_js,t4/files/drpy_js/酷客影视.js,True,274,.js,,1,1,0,0,True
281,2024-05-16 08:22:11.767275,1,2024-06-20 02:37:49.003233,1,0,热播之家,t4/files/drpy_js,t4/files/drpy_js/热播之家.js,True,275,.js,,1,1,1,0,True
237,2024-05-15 01:58:31.411685,1,2024-06-20 02:37:49.048569,1,0,卧龙资源[资],t4/files/drpy_js,t4/files/drpy_js/卧龙资源[资].js,True,231,.js,,1,1,0,1,True
294,2024-05-18 06:05:14.243261,1,2024-06-20 02:37:49.055210,1,0,即看影视,t4/files/drpy_js,t4/files/drpy_js/即看影视.js,True,288,.js,,1,1,0,0,True
323,2024-05-26 11:05:14.160990,1,2024-06-20 02:37:49.083416,1,0,短剧天堂,t4/files/drpy_js,t4/files/drpy_js/短剧天堂.js,True,317,.js,,1,1,1,1,True
250,2024-05-15 01:58:31.553866,1,2024-06-20 02:37:49.541777,1,0,烧火影视[优],t4/files/drpy_js,t4/files/drpy_js/烧火影视[优].js,True,244,.js,,1,0,1,0,True
238,2024-05-15 01:58:31.429988,1,2024-06-20 02:37:49.196791,1,0,非凡资源[资],t4/files/drpy_js,t4/files/drpy_js/非凡资源[资].js,True,232,.js,,1,1,0,1,True
241,2024-05-15 01:58:31.470023,1,2024-06-20 02:37:49.276867,1,0,360影视[官],t4/files/drpy_js,t4/files/drpy_js/360影视[官].js,True,235,.js,,1,1,1,0,True
251,2024-05-15 01:58:31.560381,1,2024-06-20 02:37:49.568380,1,0,可可影视[优],t4/files/drpy_js,t4/files/drpy_js/可可影视[优].js,True,245,.js,,1,1,1,0,True
256,2024-05-15 01:58:31.595797,1,2024-06-20 02:37:49.688123,1,0,暴风资源[资],t4/files/drpy_js,t4/files/drpy_js/暴风资源[资].js,True,250,.js,,1,1,0,1,True
257,2024-05-15 01:58:31.601263,1,2024-06-20 02:37:49.694692,1,0,豆瓣[官],t4/files/drpy_js,t4/files/drpy_js/豆瓣[官].js,True,251,.js,?render=1,1,1,1,1,True
239,2024-05-15 01:58:31.435847,1,2024-06-20 02:37:49.209640,1,0,素白白[优],t4/files/drpy_js,t4/files/drpy_js/素白白[优].js,True,233,.js,,1,1,1,0,True
454,2024-06-17 16:35:37.847294,1,2024-06-20 02:37:50.108471,1,0,包子漫画[画],t4/files/drpy_js,t4/files/drpy_js/包子漫画[画].js,True,448,.js,,1,1,1,0,True
419,2024-06-15 06:37:46.712731,1,2024-06-20 02:37:50.393273,1,0,速播小屋,t4/files/drpy_js,t4/files/drpy_js/速播小屋.js,True,413,.js,,1,1,1,0,True
420,2024-06-15 06:37:46.766840,1,2024-06-20 02:37:50.446544,1,0,iku喵[资],t4/files/drpy_js,t4/files/drpy_js/iku喵[资].js,True,414,.js,,1,1,0,1,True
236,2024-05-15 01:58:31.405593,1,2024-06-20 02:37:49.040589,1,0,索尼资源[资],t4/files/drpy_js,t4/files/drpy_js/索尼资源[资].js,True,230,.js,,1,1,0,1,True
443,2024-06-17 16:35:37.514011,1,2024-06-20 02:37:49.745790,1,0,哔哩直播[官],t4/files/drpy_js,t4/files/drpy_js/哔哩直播[官].js,True,437,.js,,1,1,1,0,True
425,2024-06-17 10:13:18.538922,1,2024-06-20 02:37:49.822307,1,0,JRKAN直播,t4/files/drpy_js,t4/files/drpy_js/JRKAN直播.js,True,419,.js,,1,1,0,0,True
370,2024-06-09 11:52:40.571796,1,2024-06-20 02:37:50.145319,1,0,有声绘本网[听],t4/files/drpy_js,t4/files/drpy_js/有声绘本网[听].js,True,364,.js,,1,1,0,0,True
460,2024-06-17 16:35:38.153135,1,2024-06-20 02:37:50.477833,1,0,星辰[优],t4/files/drpy_js,t4/files/drpy_js/星辰[优].js,True,454,.js,,1,1,1,0,True
205,2024-05-10 10:26:49.188664,1,2024-06-20 02:37:50.586444,1,0,test_node_rsa,t4/files/drpy_libs,t4/files/drpy_libs/test_node_rsa.mjs,True,199,.mjs,,1,0,0,0,True
324,2024-05-26 11:05:14.239308,1,2024-06-20 02:37:49.227151,1,0,飘花影院,t4/files/drpy_js,t4/files/drpy_js/飘花影院.js,True,318,.js,,1,1,0,0,True
169,2024-05-06 13:28:59.878600,1,2024-06-20 02:37:50.605328,1,0,jsrsa,t4/files/drpy_libs,t4/files/drpy_libs/jsrsa.js,True,163,.js,,1,0,0,0,True
115,2024-03-10 11:22:54.545975,1,2024-06-20 02:37:51.540782,1,0,template,t4/files/drpy3_js,t4/files/drpy3_js/template.js,False,109,.js,,1,0,0,0,True
259,2024-05-15 01:58:31.644751,1,2024-06-20 02:37:49.835316,1,0,LIBVIO[优],t4/files/drpy_js,t4/files/drpy_js/LIBVIO[优].js,True,253,.js,,1,1,1,0,True
368,2024-06-09 11:52:40.396283,1,2024-06-20 02:37:49.864490,1,0,爱上你听书网[听],t4/files/drpy_js,t4/files/drpy_js/爱上你听书网[听].js,True,362,.js,,1,1,0,0,True
321,2024-05-25 15:45:01.805493,1,2024-06-20 02:37:50.184566,1,0,如意影视,t4/files/drpy_js,t4/files/drpy_js/如意影视.js,True,315,.js,,1,1,1,0,True
413,2024-06-15 06:37:45.717468,1,2024-06-20 02:37:49.318066,1,0,大师兄影视[优],t4/files/drpy_js,t4/files/drpy_js/大师兄影视[优].js,True,407,.js,,1,1,1,0,True
455,2024-06-17 16:35:37.940256,1,2024-06-20 02:37:50.226284,1,0,古风漫画[画],t4/files/drpy_js,t4/files/drpy_js/古风漫画[画].js,True,449,.js,,1,1,1,0,True
456,2024-06-17 16:35:37.953160,1,2024-06-20 02:37:50.242599,1,0,七色番[漫],t4/files/drpy_js,t4/files/drpy_js/七色番[漫].js,True,450,.js,,1,1,1,0,True
416,2024-06-15 06:37:46.295242,1,2024-06-20 02:37:49.891834,1,0,剧集TV,t4/files/drpy_js,t4/files/drpy_js/剧集TV.js,True,410,.js,,1,1,0,0,True
158,2024-05-06 13:28:59.675887,1,2024-06-20 02:37:49.911217,1,0,777影视,t4/files/drpy_js,t4/files/drpy_js/777影视.js,True,152,.js,,1,1,1,0,True
325,2024-05-26 11:05:14.346694,1,2024-06-20 02:37:49.371329,1,0,我播,t4/files/drpy_js,t4/files/drpy_js/我播.js,True,319,.js,,1,1,0,0,True
227,2024-05-12 19:13:04.299039,1,2024-06-20 02:37:49.956943,1,0,掌心世界,t4/files/drpy_js,t4/files/drpy_js/掌心世界.js,True,221,.js,,1,1,1,0,True
371,2024-06-09 11:52:40.670239,1,2024-06-20 02:37:50.258990,1,0,博看听书[听],t4/files/drpy_js,t4/files/drpy_js/博看听书[听].js,True,365,.js,,1,1,0,0,True
382,2024-06-09 18:53:00.907928,1,2024-06-20 02:37:50.365718,1,0,顶点小说2[书],t4/files/drpy_js,t4/files/drpy_js/顶点小说2[书].js,True,376,.js,,1,1,1,0,True
458,2024-06-17 16:35:38.067755,1,2024-06-20 02:37:50.382871,1,0,有声听书网[听],t4/files/drpy_js,t4/files/drpy_js/有声听书网[听].js,True,452,.js,,1,1,1,0,True
397,2024-06-13 04:47:01.213620,1,2024-06-20 02:37:48.935519,1,0,剧圈圈[自动],t4/files/drpy_js,t4/files/drpy_js/剧圈圈[自动].js,True,391,.js,,1,1,1,0,True
275,2024-05-15 10:03:27.285611,1,2024-06-20 02:37:48.989107,1,0,时光影院,t4/files/drpy_js,t4/files/drpy_js/时光影院.js,True,269,.js,,1,1,0,0,True
247,2024-05-15 01:58:31.514489,1,2024-06-20 02:37:49.406164,1,0,金鹰资源[资],t4/files/drpy_js,t4/files/drpy_js/金鹰资源[资].js,True,241,.js,,1,1,0,1,True
326,2024-05-26 11:05:14.399292,1,2024-06-20 02:37:49.481986,1,0,想看影院,t4/files/drpy_js,t4/files/drpy_js/想看影院.js,True,320,.js,,1,1,0,0,True
465,2024-06-18 16:03:22.703250,1,2024-06-20 02:37:49.522177,1,0,刺猬影视,t4/files/drpy_js,t4/files/drpy_js/刺猬影视.js,True,459,.js,,1,1,0,0,True
450,2024-06-17 16:35:37.714918,1,2024-06-20 02:37:49.964736,1,0,58动漫[漫],t4/files/drpy_js,t4/files/drpy_js/58动漫[漫].js,True,444,.js,,1,1,1,0,True
218,2024-05-10 18:07:08.078221,1,2024-06-20 02:37:50.019910,1,0,可达影视,t4/files/drpy_js,t4/files/drpy_js/可达影视.js,True,212,.js,,1,1,1,0,True
327,2024-05-26 11:05:14.471144,1,2024-06-20 02:37:49.583233,1,0,小鱼影视,t4/files/drpy_js,t4/files/drpy_js/小鱼影视.js,True,321,.js,,1,1,0,0,True
391,2024-06-11 10:48:33.764903,1,2024-06-20 02:37:49.702050,1,0,我看书斋[书],t4/files/drpy_js,t4/files/drpy_js/我看书斋[书].js,True,385,.js,,1,1,1,0,True
400,2024-06-13 09:30:12.734734,1,2024-06-20 02:37:49.383696,1,0,29片库[密],t4/files/drpy_js,t4/files/drpy_js/29片库[密].js,True,394,.js,,1,1,1,0,True
414,2024-06-15 06:37:45.820416,1,2024-06-20 02:37:49.433981,1,0,看戏网,t4/files/drpy_js,t4/files/drpy_js/看戏网.js,True,408,.js,,1,1,0,0,True
404,2024-06-13 09:30:13.762238,1,2024-06-20 02:37:50.461422,1,0,乐草TV[密],t4/files/drpy_js,t4/files/drpy_js/乐草TV[密].js,True,398,.js,,1,1,1,0,True
373,2024-06-09 11:52:40.785964,1,2024-06-20 02:37:50.469104,1,0,有声小说吧[听],t4/files/drpy_js,t4/files/drpy_js/有声小说吧[听].js,True,367,.js,,1,1,0,0,True
359,2024-06-07 10:19:39.557702,1,2024-06-20 02:37:49.548672,1,0,蜡笔[盘],t4/files/drpy_js,t4/files/drpy_js/蜡笔[盘].js,True,353,.js,,1,1,0,0,True
300,2024-05-22 15:37:30.492070,1,2024-06-20 02:37:49.561686,1,0,茶语资源[资],t4/files/drpy_js,t4/files/drpy_js/茶语资源[资].js,True,294,.js,,1,1,0,1,True
341,2024-05-29 09:43:51.239377,1,2024-06-20 02:37:50.485775,1,0,蚂蚁影视,t4/files/drpy_js,t4/files/drpy_js/蚂蚁影视.js,True,335,.js,,1,1,0,0,True
305,2024-05-22 15:37:31.081034,1,2024-06-20 02:37:50.714236,1,0,jsonpathplus.min,t4/files/drpy_libs,t4/files/drpy_libs/jsonpathplus.min.js,True,299,.js,,1,0,0,0,True
252,2024-05-15 01:58:31.566244,1,2024-06-20 02:37:49.632354,1,0,魔都资源[资],t4/files/drpy_js,t4/files/drpy_js/魔都资源[资].js,True,246,.js,,1,1,0,1,True
297,2024-05-19 02:54:49.604439,1,2024-06-20 02:37:50.729222,1,0,tokenm.readme,t4/files/json,t4/files/json/tokenm.readme.txt,True,291,.txt,,1,0,0,0,True
298,2024-05-19 02:54:49.850996,1,2024-06-20 02:37:50.971429,1,0,pg.jar,t4/files/jar,t4/files/jar/pg.jar.md5,True,292,.md5,,1,0,0,0,True
258,2024-05-15 01:58:31.638360,1,2024-06-20 02:37:49.809096,1,0,玩偶哥哥[盘],t4/files/drpy_js,t4/files/drpy_js/玩偶哥哥[盘].js,True,252,.js,,1,1,0,0,True
261,2024-05-15 01:58:31.674151,1,2024-06-20 02:37:49.885116,1,0,花子动漫[漫],t4/files/drpy_js,t4/files/drpy_js/花子动漫[漫].js,True,255,.js,,1,1,0,0,True
417,2024-06-15 06:37:46.302582,1,2024-06-20 02:37:49.898577,1,0,一起看[优],t4/files/drpy_js,t4/files/drpy_js/一起看[优].js,True,411,.js,,1,0,1,0,True
224,2024-05-11 18:13:00.525395,1,2024-06-20 02:37:51.152020,1,0,白嫖影视,t4/files/drpy3_js,t4/files/drpy3_js/白嫖影视.js,True,218,.js,,1,0,0,0,True
